ew_behavior,reaction_delay,maneuver,fighter_g,target_angle,escaped
Autonomous,0.677350019041763,Barrel Roll,6.04289804833376,-51.784953679970634,False
Autonomous,1.1445366259243501,Split-S,7.999296909912153,-19.967185316514822,False
Autonomous,1.1406800294424762,Break Turn,8.166157618817088,34.486443210279944,False
Autonomous,0.9411730536193106,Barrel Roll,6.275908525369477,40.03717609727501,False
Autonomous,0.874517853219253,Barrel Roll,6.872561242937853,-52.31923840696549,False
Autonomous,0.7046681772885351,Barrel Roll,6.1976908001588775,-35.86815270687991,False
Autonomous,0.785343000585759,Barrel Roll,5.98219145876633,51.25327546301128,True
Autonomous,1.035108509652853,Split-S,6.028731183245288,-10.946728652504156,False
Autonomous,0.5783164315843867,Break Turn,6.676229864107862,-37.72239541185084,False
Autonomous,1.1171834282904556,Break Turn,8.566220225489406,-6.455853482694764,False
Autonomous,0.5055750833218158,Zoom Climb,4.9999138927952425,1.8006791651667768,False
Autonomous,0.7498201826197771,Barrel Roll,5.153271612950498,44.71629630562023,False
Autonomous,0.6512420813713364,Barrel Roll,6.9056300340050125,-20.7908949563951,False
Autonomous,0.8539439073953712,Barrel Roll,5.4635671805787,-21.766924468367137,False
Autonomous,0.5543485431921469,Break Turn,7.75783118137885,-36.73643184757288,False
Autonomous,0.9738585480977862,Break Turn,7.361953550181617,-4.578782246986762,False
Autonomous,0.5092757234527374,Break Turn,6.900913515299358,20.837450096988917,False
Autonomous,0.9857647133571097,Barrel Roll,5.978752897941341,-8.4469689441164,False
Autonomous,1.1040806792908737,Break Turn,8.331002622645947,1.7920019895911352,True
Autonomous,0.5584880362574828,Break Turn,7.535502313929576,27.889663777520227,False
Autonomous,0.5850467737614358,Barrel Roll,5.210690968962666,-33.316643430219564,False
Autonomous,0.9254268781669568,Split-S,6.417327677043754,-30.752462097078986,False
Autonomous,0.7349716831273417,Split-S,8.399657006783638,13.956058311086892,False
Autonomous,0.7910425724663253,Split-S,8.178671053441334,21.477419164565035,False
Autonomous,1.0275162415220271,Break Turn,7.750281880191567,-10.565028595907762,False
Autonomous,0.9419932448528634,Zoom Climb,6.390228377512018,23.595272546086804,False
Autonomous,1.1531890640858158,Barrel Roll,5.2856839296286635,23.04883764292427,False
Autonomous,0.7743015612316182,Break Turn,8.1972443126946,32.75840655667041,False
Autonomous,1.0435425118557127,Split-S,7.981895283932031,-51.71449124224803,False
Autonomous,0.892474806457265,Break Turn,7.054751151960932,25.75695298904691,False
Autonomous,1.0119215637923074,Break Turn,7.839141498368947,40.33412438486985,False
Autonomous,1.0903283174515181,Barrel Roll,5.254772832000679,-25.73894638577861,False
Autonomous,0.8573932567865367,Barrel Roll,6.709948039122949,45.90718521268167,False
Autonomous,0.5529898091168512,Split-S,7.619435582375855,-58.13900032480894,False
Autonomous,0.6455694515025729,Zoom Climb,6.254700906265677,-13.271407322534962,False
Autonomous,1.1776460684355312,Zoom Climb,5.591170365338296,57.80488110253698,False
Autonomous,0.8593577471574408,Split-S,7.083680581889086,59.66188246835405,False
Autonomous,0.7248135068451674,Barrel Roll,5.140007024266131,27.508169149637155,False
Autonomous,0.9946439844273174,Zoom Climb,5.42847703947845,26.728530268656556,False
Autonomous,0.9961359586604079,Barrel Roll,5.758453074360898,39.7641247466364,False
Autonomous,0.7612688094654636,Barrel Roll,6.608989284863645,32.73714879484049,False
Autonomous,0.5465243280433905,Zoom Climb,5.352141955252194,5.76388279970881,False
Autonomous,0.7451420937635111,Zoom Climb,5.53601613280925,-43.1610578167782,False
Autonomous,0.9343316495363794,Break Turn,7.466550431584586,19.498073632992984,False
Autonomous,0.773528606630746,Split-S,8.270571221750807,31.045838539670484,False
Autonomous,0.9578929159195115,Zoom Climb,6.205169909876686,4.997570186011188,False
Autonomous,0.714833159236199,Break Turn,8.290992779895248,-27.48687620203615,False
Autonomous,0.7196787657570909,Zoom Climb,5.699542629940996,43.38164486722722,False
Autonomous,1.0070410844306776,Barrel Roll,5.375840761630646,-50.763399674295115,False
Autonomous,0.7679591351054715,Split-S,7.126940709715909,55.019740280128815,False
Autonomous,0.8845398514319303,Break Turn,7.160154961734297,52.68821753403499,False
Autonomous,0.7271582601227394,Break Turn,8.564794268290076,-4.426234339498627,False
Autonomous,0.9582963527494093,Barrel Roll,5.5292700538507145,19.436273375264236,False
Autonomous,1.0446176702012573,Barrel Roll,6.9666113136369345,34.4050008848771,False
Autonomous,1.0234870020884501,Break Turn,7.580865566008368,-56.26210886479307,False
Autonomous,0.5235734827121248,Break Turn,8.721160274807302,38.9192270255123,False
Autonomous,1.1006842759757725,Zoom Climb,5.146054691508188,47.7503024349199,False
Autonomous,0.7277034328532235,Break Turn,7.591048996823982,20.01262917406767,True
Autonomous,1.0236033154599824,Break Turn,7.941755997144391,-51.92929032391586,True
Autonomous,1.1992248284233034,Barrel Roll,6.867142166915296,36.161759024857034,False
Autonomous,0.5040030069525525,Barrel Roll,5.4829929705137355,-55.15790077683604,False
Autonomous,0.5910564688802629,Zoom Climb,6.283421730405491,41.90148066020451,False
Autonomous,0.5095889852862402,Zoom Climb,5.80868401098544,-32.15781836294271,True
Autonomous,1.0350473705054992,Split-S,7.765396255297635,-22.925281191821682,True
Autonomous,0.858145002526554,Split-S,7.4084883767816,14.953685773743786,False
Autonomous,0.9108555545912349,Break Turn,6.673320825969412,16.598668775019192,False
Autonomous,0.9732877783118031,Break Turn,7.473076179229471,-32.53494450198012,False
Autonomous,1.149727468679766,Split-S,6.928714859148585,14.223247046182266,False
Autonomous,0.8284996591280532,Break Turn,8.95279476966984,17.941071564893676,False
Autonomous,1.00057011289859,Break Turn,7.760009408990815,53.904083181706966,False
Autonomous,0.7537019258310804,Split-S,6.932806546055959,53.00303839896367,False
Autonomous,0.8502516123508924,Break Turn,8.11064180912703,56.90971849737073,True
Autonomous,0.8882813968460603,Break Turn,8.089850817066777,11.91625393673253,False
Autonomous,0.9935974018993943,Split-S,7.4493153927430615,-5.650671567886704,False
Autonomous,0.5424234354004368,Split-S,7.9477564659894675,13.163691018313912,False
Autonomous,1.0867084824920497,Split-S,7.71425135733411,49.22556418413079,False
Autonomous,1.1674745684960561,Break Turn,6.884227607110511,8.712867945842689,False
Autonomous,1.1449152585490827,Split-S,7.851411808148775,-48.61098704791846,False
Autonomous,0.9918481441007602,Break Turn,7.558337860382994,-49.85215462833146,False
Autonomous,1.11668110394776,Zoom Climb,5.881359542296013,11.613170395402761,False
Autonomous,1.1833308824916586,Zoom Climb,4.893307169905917,28.491130292481273,False
Autonomous,1.0618482186470506,Barrel Roll,5.401105955690533,-34.05275890466643,False
Autonomous,0.9221276885372983,Break Turn,7.662523793816069,41.686551668564846,True
Autonomous,0.734695335054807,Barrel Roll,5.870787292351471,-12.484609350287414,False
Autonomous,1.1243251722795937,Break Turn,6.712758715299463,-13.728288898399995,True
Autonomous,0.64755517108502,Split-S,7.18737741315937,-53.373297510836586,False
Autonomous,0.5523748436364811,Barrel Roll,5.294551127104182,56.76921574947579,False
Autonomous,1.1774330256886933,Zoom Climb,4.517412294125087,-41.33142757568372,False
Autonomous,0.9414066591081646,Break Turn,7.0812649805195775,-44.438522613091756,False
Autonomous,0.7487238239317213,Break Turn,7.256197572919817,57.044793257570504,False
Autonomous,1.1287666447672646,Split-S,6.856612866306304,43.75907062297681,False
Autonomous,0.557915784932733,Split-S,8.073285585314398,24.801064041323983,False
Autonomous,0.6091866045892532,Zoom Climb,5.66139816910857,0.6610512467836713,False
Autonomous,0.9367989398702876,Zoom Climb,4.8484868032907595,45.048675014620116,False
Autonomous,1.1889641494641037,Split-S,8.055953027963387,-53.162552760315805,False
Autonomous,0.8209019968920066,Break Turn,7.367655921248487,5.6685024504771775,False
Autonomous,0.9649411991502499,Split-S,6.7846887418061765,4.562724643668361,False
Autonomous,1.1926157916755393,Break Turn,8.851048018251866,-58.1012193603815,False
Autonomous,0.8296071493562237,Break Turn,7.731422676883244,-2.0182964023597805,False
Autonomous,0.7529826453470304,Barrel Roll,6.599435827237439,-45.21209091404102,False
Autonomous,0.7913017573484247,Zoom Climb,4.752004055727989,-36.42969409535792,False
Autonomous,0.6228441391669501,Barrel Roll,6.472479620267666,1.5476466622571223,False
Autonomous,0.7819430832630299,Zoom Climb,5.605324535553496,-15.339209370372345,False
Autonomous,0.5988564803612046,Split-S,8.136758625232993,-40.16372566344465,False
Autonomous,0.8435355046986523,Split-S,8.064277378901668,-25.71509188069316,False
Autonomous,1.1789485677416336,Zoom Climb,5.242339032039062,34.27717242349527,False
Autonomous,1.1572264720288925,Zoom Climb,4.674034436605577,6.814189311382549,False
Autonomous,1.0571484710004517,Split-S,8.471304119988616,-56.9715184982083,False
Autonomous,0.8640518427778052,Zoom Climb,4.99933790548046,-28.41031841783866,True
Autonomous,1.1094683238878624,Split-S,6.133786157282608,-14.8163654652842,False
Autonomous,0.6857590781213828,Break Turn,7.3780484683719525,-48.74681684915802,False
Autonomous,1.144517755239845,Break Turn,8.861664330427738,13.1929870315262,False
Autonomous,1.0500688518278611,Break Turn,7.670172635585725,-4.044070447221742,False
Autonomous,0.6081445428034481,Split-S,7.90106077920618,1.5506597729718834,False
Autonomous,1.1546204607085453,Split-S,6.994664257543568,39.30636627288564,False
Autonomous,0.521324580416272,Break Turn,6.61363125108949,17.592053273839426,False
Autonomous,0.9690227764652968,Zoom Climb,5.519708019100915,0.1530773550875253,True
Autonomous,0.5244380868593567,Break Turn,8.63245498832648,51.40602067635689,False
Autonomous,1.0572051816990982,Barrel Roll,5.898077535860252,-31.5025731897291,True
Autonomous,1.0072188007933403,Split-S,8.287414662694921,-37.303307997241845,False
Autonomous,0.9869372566478406,Barrel Roll,6.602891552445907,-12.94877077145128,False
Autonomous,0.5878404077594055,Break Turn,7.026953623386721,6.774744699054764,False
Autonomous,1.084546161818514,Zoom Climb,5.274645035950628,-52.060177339867145,True
Autonomous,1.078800992680927,Split-S,6.218871660069452,-26.06386431954003,False
Autonomous,0.7047614978333764,Break Turn,8.903730811435281,20.14414880409761,False
Autonomous,0.6858474852003507,Break Turn,8.133458746196702,-36.922812475964705,False
Autonomous,0.9337311488614456,Break Turn,8.712137794240011,28.6880371127247,False
Autonomous,0.6971312294739422,Split-S,7.139047891093129,21.373659714505052,False
Autonomous,0.7428201834550698,Zoom Climb,6.480217692173731,-22.57446770835297,False
Autonomous,0.5552575820625889,Barrel Roll,6.699068430975803,-49.3212342172384,False
Autonomous,0.8787020292493637,Zoom Climb,4.8714661440103715,-15.298928213584098,False
Autonomous,0.5432659224824559,Break Turn,7.099973409674893,25.21591686774447,False
Autonomous,0.7389976887230087,Break Turn,7.616786318146301,0.18215524201996658,False
Autonomous,0.8296721767043134,Split-S,8.261915854200295,17.701975781203572,False
Autonomous,0.6240347507078338,Zoom Climb,6.134815694612219,30.845773763835055,True
Autonomous,0.5048145735537545,Zoom Climb,6.2299252102304035,-30.065015484812125,False
Autonomous,1.0992927493096203,Split-S,8.238907120329596,49.10103168643029,False
Autonomous,0.9837390689174832,Break Turn,7.600145116273497,27.565428779690663,False
Autonomous,0.9226578943503672,Zoom Climb,6.1618983421101365,-45.61306878327455,False
Autonomous,0.8720184399325137,Split-S,7.705382903904088,53.98796018952912,True
Autonomous,1.0137181915617788,Break Turn,6.911013822697197,-46.010031053316396,False
Autonomous,1.1316891233002724,Zoom Climb,4.935817416504027,-58.17877412558077,False
Autonomous,0.5740972651145362,Barrel Roll,6.133210517810926,18.84365978809288,False
Autonomous,0.7796631492108543,Break Turn,8.856647942416576,-50.07191524515951,False
Autonomous,1.0459918288373808,Split-S,7.4421434528317505,-4.322196219973513,True
Autonomous,1.1863977589425065,Break Turn,7.0656881270415,47.483755583924676,False
Autonomous,0.9897936442696333,Barrel Roll,6.317435277454044,3.8750251141745338,True
Autonomous,0.6207667138624534,Barrel Roll,6.4963216527753715,7.350681368990891,False
Autonomous,0.7964835411943274,Split-S,6.649177097376035,56.36683593575724,False
Autonomous,0.7432631567196282,Barrel Roll,5.231402636360604,-56.729998565902186,False
Autonomous,0.6527819108856107,Break Turn,8.034925765813082,-29.65702580998666,False
Autonomous,0.7514461228878833,Break Turn,8.362948738424036,-50.82721667526628,False
Autonomous,1.0557505701019751,Split-S,8.014286314170544,-20.61846206428656,False
Autonomous,0.5592818393127148,Break Turn,7.3958366416791845,49.54709336838904,False
Autonomous,0.6278706689677677,Zoom Climb,6.116811477787381,38.834833289876826,False
Autonomous,0.8213868163006766,Break Turn,7.010616897280419,-57.98924346091411,False
Autonomous,0.5535977809034773,Barrel Roll,6.063144305373463,-56.0809127058605,False
Autonomous,0.7854236735019126,Split-S,7.635400385715246,14.308683846429801,False
Autonomous,1.1496712848568507,Split-S,6.171126131415042,-9.879960501960632,True
Autonomous,0.9289570848755573,Barrel Roll,5.088080758776929,23.200218448164804,False
Autonomous,0.6620360671390917,Barrel Roll,5.806415512266504,40.03728125702068,False
Autonomous,0.928281714072255,Break Turn,8.748150897311724,55.471373593098804,False
Autonomous,1.0250198884995338,Split-S,7.689557312760184,18.979178915708815,True
Autonomous,0.7766815208018104,Zoom Climb,5.612656014514158,-56.50137767734932,False
Autonomous,0.6093985966848433,Split-S,6.420509139416295,45.519625881416886,False
Autonomous,0.6619664454637936,Zoom Climb,6.437349211148714,-28.518843986286516,False
Autonomous,1.0855489434326233,Barrel Roll,6.86860822833498,49.97046534384795,False
Autonomous,0.9408744581042954,Barrel Roll,5.182748209720819,-22.22090047780214,True
Autonomous,1.0466747045511047,Barrel Roll,6.462992928086278,38.93658211254589,False
Autonomous,1.0830508009019595,Split-S,8.357937057403213,-31.542664082674655,True
Autonomous,1.0376897248666175,Split-S,6.627923168871003,41.30547903433717,False
Autonomous,0.8598668097858817,Break Turn,8.753957513217669,-34.175462432016865,False
Autonomous,0.8915837980091499,Split-S,6.015947608516477,57.4025744468228,False
Autonomous,0.7766087082306135,Break Turn,7.02721556920197,42.862998847150635,False
Autonomous,0.808401469608615,Break Turn,7.5005306896241795,33.99575795472572,False
Autonomous,1.193232612655554,Barrel Roll,6.995245644502771,-37.06414938613238,False
Autonomous,0.8016887313445754,Barrel Roll,6.877059566946261,-38.25800651399007,False
Autonomous,0.6558732553861595,Barrel Roll,5.993791037000098,50.0330457841099,False
Autonomous,0.5913508848820289,Zoom Climb,5.3362895763255995,30.87395739306008,False
Autonomous,0.5588893635815679,Split-S,6.851362088699743,36.59564764791054,True
Autonomous,0.6117374310025171,Zoom Climb,4.826038227629772,-31.942460028832308,True
Autonomous,1.0844630439860827,Break Turn,7.261505889435476,-28.258103521339414,False
Autonomous,0.6944033611455906,Break Turn,7.549068457017026,-53.925303327711106,True
Autonomous,0.9017649062483073,Split-S,8.144887727287642,27.73888133459006,False
Autonomous,1.0471308354374793,Barrel Roll,5.612865645406743,-55.169039638892144,False
Autonomous,0.7783790901031382,Barrel Roll,5.01251494205294,-52.573715798342974,False
Autonomous,0.8962501525137155,Zoom Climb,6.30848658281513,-15.03336353911483,False
Autonomous,0.5354011726769602,Zoom Climb,5.320991588121109,-40.39960222931313,False
Autonomous,0.7222882059086512,Zoom Climb,6.1346106244264735,51.64781042031906,True
Autonomous,0.8150410475983576,Break Turn,8.066142549192318,-25.520794018931767,False
Autonomous,0.7323988059664356,Barrel Roll,5.102587697962431,-0.8957543142852913,False
Autonomous,0.734080825292124,Zoom Climb,5.887611113934824,6.331484164029973,False
Autonomous,0.6460118574187355,Break Turn,8.400402324475397,-41.532011436747155,True
Autonomous,0.6877220574214393,Zoom Climb,5.315431541330451,-44.93213056352984,False
Autonomous,1.0791495883783018,Split-S,6.979776407359773,23.659643056557655,False
Autonomous,0.9490531368793762,Break Turn,7.362044019365424,-19.522685501852692,False
Autonomous,0.5854780611470015,Barrel Roll,5.8226079441324625,-31.136209778382153,False
Autonomous,1.0782452791838,Break Turn,7.863955304480166,-47.3290144828032,True
Autonomous,0.959470101569337,Barrel Roll,5.720949010283108,20.552499027495898,False
Autonomous,0.5568607443646708,Split-S,7.111320632625399,0.5542829529234723,True
Autonomous,0.6183432449078013,Barrel Roll,6.318845924163995,9.336846030130161,False
Autonomous,0.7026076651336415,Break Turn,8.420013588283023,-7.876620223053877,False
Autonomous,0.9331404539287035,Zoom Climb,5.628463633369072,42.06894336181392,False
Autonomous,1.154103127127409,Barrel Roll,5.557876152146953,-44.499066570826756,True
Autonomous,0.9222345159302672,Barrel Roll,6.636760849559071,-55.183336909756015,False
Autonomous,1.1943739230670503,Break Turn,8.130232654704127,33.71032276633085,False
Autonomous,0.9217288814924185,Zoom Climb,4.705685184314953,-44.88537643447701,False
Autonomous,0.9716872287890033,Break Turn,6.837700365564402,-41.786950817867755,False
Autonomous,1.1607497984335204,Break Turn,8.206331148844304,9.043100775491823,False
Autonomous,0.6931458860663828,Break Turn,6.545965355378994,-4.31199727145944,False
Autonomous,0.7266737024317019,Zoom Climb,5.994156534258058,-33.75433333121529,True
Autonomous,0.5916816200959218,Split-S,6.3050185339422224,24.165994267162816,True
Autonomous,1.1978364530125487,Zoom Climb,5.457056739839045,51.463145981467875,False
Autonomous,0.8257358537576402,Break Turn,8.056830705732082,36.81090765469513,False
Autonomous,0.8378994311538541,Split-S,7.065995892004056,5.777424327362638,False
Autonomous,0.7071524206056312,Barrel Roll,6.611051827152114,-12.253898933157231,False
Autonomous,0.914411789952344,Zoom Climb,5.627839133511247,0.0334242249312382,True
Autonomous,0.5629137962153125,Split-S,6.318714200350615,36.024761722029496,False
Autonomous,0.6054812409005836,Split-S,7.78679708375509,-24.79758942707882,False
Autonomous,0.988482949853619,Zoom Climb,5.710962501051891,-23.053634158050073,False
Autonomous,0.9301400442581418,Split-S,6.73956024374134,-59.866548696457514,False
Autonomous,0.6525239657387207,Zoom Climb,5.151646921540969,-44.66704166520115,False
Autonomous,0.5297289364795732,Zoom Climb,5.147060824970983,19.806718680795726,False
Autonomous,0.739911647799535,Zoom Climb,6.126868964648528,50.91051295237391,False
Autonomous,0.8492797818396361,Break Turn,6.758585287151209,-11.756733973411116,False
Autonomous,1.0458746188070478,Barrel Roll,6.7824001461272045,-58.36391713130142,False
Autonomous,0.8880496768514583,Split-S,6.032243674473814,4.835928811379958,False
Autonomous,1.1703421523908115,Barrel Roll,6.797575779474696,6.373436527004586,False
Autonomous,0.7688298468737702,Split-S,7.517838202208942,-13.352838254814394,False
Autonomous,0.5664756926598635,Zoom Climb,4.776030974040103,-50.275366744193185,False
Autonomous,1.1837560609793103,Barrel Roll,6.063743533010033,44.83422344846585,False
Autonomous,0.9079001145412771,Break Turn,7.30006829140598,-2.8246474512720567,False
Autonomous,0.8423250427153339,Zoom Climb,5.8643833785101975,-22.1712678420659,False
Autonomous,0.942677379525856,Barrel Roll,6.333234169758745,-45.652560269753224,False
Autonomous,0.6797204474168306,Barrel Roll,6.745718843131329,-0.004920964225391344,False
Autonomous,0.9334209147560857,Break Turn,8.18425433385539,32.099859670884655,False
Autonomous,0.8444381425676803,Break Turn,8.624898326258013,-36.450513995260124,True
Autonomous,1.1744359632320291,Zoom Climb,5.064524940825866,-24.230921937021265,False
Autonomous,1.0400584433989413,Zoom Climb,4.614053828007239,-47.34198870467572,False
Autonomous,0.8810414213440247,Split-S,6.1202307760300885,-24.520195287405706,False
Autonomous,0.8662491384796124,Barrel Roll,6.378620824205381,-29.72256875163755,False
Autonomous,0.9295465320925687,Break Turn,8.94257919136294,5.372667237934664,True
Autonomous,1.1255446773422935,Barrel Roll,6.281931056197515,-4.058209064693166,False
Autonomous,0.99121679171408,Split-S,6.843257091168716,52.989222328072046,False
Autonomous,1.0126719126182884,Zoom Climb,4.613762795555293,31.983277946595265,False
Autonomous,0.7319465531154219,Split-S,7.570298828108929,51.677097162235185,False
Autonomous,0.7150672732934044,Zoom Climb,6.369459830976602,-29.894508013115974,True
Autonomous,0.9091801792816208,Barrel Roll,5.691249987152803,37.89232855621286,False
Autonomous,0.5537059787970197,Split-S,6.404807516580535,18.97226616677905,False
Autonomous,0.8162176331870106,Split-S,8.352620650095943,44.71860866112665,False
Autonomous,1.190063724595144,Split-S,6.968186028562103,19.16283275165692,False
Autonomous,0.9537634281654922,Split-S,7.138457838701519,-10.204747670438344,False
Autonomous,0.5947488044812989,Break Turn,6.878580785924909,-2.7100572623575587,False
Autonomous,0.9072156531948307,Split-S,8.17042323831626,-24.316616242983322,True
Autonomous,0.9729349167187702,Zoom Climb,5.968731352984436,-34.940287740649204,True
Autonomous,0.886656296472064,Split-S,6.909113397298624,-48.16869237096762,True
Autonomous,0.6779828620114052,Zoom Climb,5.580557786374842,-50.486365844256994,False
Autonomous,1.1356129817951637,Split-S,6.430215081131566,45.452309975149745,False
Autonomous,1.1089564830283822,Barrel Roll,6.1913596483230595,-50.32615137964779,False
Autonomous,1.028593532211637,Barrel Roll,6.004981753653864,-35.907483029198566,False
Autonomous,1.0539868253548828,Zoom Climb,6.1573058122365785,34.016347205912126,False
Autonomous,1.158616118691443,Break Turn,7.307749254165843,58.529944691902614,False
Autonomous,0.7758952327478397,Zoom Climb,4.5805710375559965,-11.349260983301406,False
Autonomous,0.9064516581367439,Break Turn,6.526234102849861,47.4078346621495,False
Autonomous,1.0501476933462395,Split-S,6.055165371705727,57.902552670724646,True
Autonomous,1.0700707454881329,Break Turn,7.91723199062384,-17.814928794036234,False
Autonomous,0.5168771353860668,Zoom Climb,4.609130816565398,11.935336759045995,False
Autonomous,0.7682507561630761,Break Turn,8.763847094822253,40.24470363410953,False
Autonomous,0.8088053865614426,Barrel Roll,6.176000926859257,-17.62765332739326,False
Autonomous,0.888280917351857,Zoom Climb,6.370756322614234,-4.066044880981323,False
Autonomous,0.5101970083258952,Barrel Roll,6.915891719852275,4.9336589854613635,False
Autonomous,0.6543413475903245,Barrel Roll,5.956670963341112,-57.47746719285394,False
Autonomous,1.0773976372409724,Break Turn,8.409230673375802,2.808164510640985,False
Autonomous,0.9665653836851245,Barrel Roll,6.250659919408466,-58.51907447275512,False
Autonomous,1.019605476719184,Break Turn,7.466767642609945,-53.86197532555229,False
Autonomous,0.8581952129802906,Barrel Roll,6.767129456740381,-27.525600636768402,False
Autonomous,0.8321044255345145,Barrel Roll,5.124082833913109,-51.46131853465083,False
Autonomous,0.8962128974214747,Zoom Climb,4.903683670727516,-29.027528500743788,False
Autonomous,1.1422801067576214,Barrel Roll,5.088131723140763,-37.7667779599752,False
Autonomous,0.9519005269991996,Break Turn,7.325978684164041,10.705753721742653,False
Autonomous,0.8160959106239025,Split-S,6.424717683047644,-44.76667034940328,True
Autonomous,0.8629931820660137,Break Turn,6.915187130833784,-52.907301494921455,False
Autonomous,1.0101503555796032,Break Turn,6.856391387582789,-14.143263020091688,False
Autonomous,0.5537306433221166,Zoom Climb,4.839745188808953,-53.350093386930666,False
Autonomous,1.0361801023986255,Break Turn,7.538607501480224,-57.119394618613335,False
Autonomous,0.6239575787781029,Split-S,6.10357022204847,56.1363285178182,False
Autonomous,1.1742113189455465,Barrel Roll,5.786294258988031,-31.569120732393184,True
Autonomous,0.6253221462091086,Barrel Roll,5.415566841923383,10.523642194505513,False
Autonomous,0.7323905300028919,Zoom Climb,4.645469895557337,-26.327902411450083,False
Autonomous,1.0476980685489514,Barrel Roll,5.649845588813283,22.475467509902103,False
Autonomous,1.0111703340505076,Zoom Climb,5.298665160398445,-10.839255684897708,False
Autonomous,0.6266243309652288,Split-S,6.486933744218065,37.25618606585593,False
Autonomous,1.0120934836927937,Break Turn,8.581529433315328,36.49986779806609,False
Autonomous,0.5417321277412613,Split-S,8.225345133617285,18.273013307886032,False
Autonomous,0.9730329050266566,Split-S,7.299029189507519,59.58315705583429,True
Autonomous,0.9728192317354978,Zoom Climb,6.488163309291151,-58.670573688682836,False
Autonomous,0.9002525211551864,Split-S,8.267604901037554,58.98393309928639,False
Autonomous,0.7488075361548432,Zoom Climb,5.961759246644416,24.087062554111654,False
Autonomous,1.1570653693053605,Split-S,7.438983571600205,-40.62505991229119,False
Autonomous,0.8874302433468949,Break Turn,7.061506100187212,-51.701571873779855,False
Autonomous,0.6781783800451628,Barrel Roll,6.5604252970712675,7.667150526648285,False
Autonomous,0.9864671835401333,Break Turn,7.5310076511696655,-36.509327231325045,False
Autonomous,0.5913531917462078,Break Turn,6.832955314168808,-28.64003785375395,False
Semi-Auto,2.398948930509583,Break Turn,6.95687791496859,-21.71459108013122,False
Semi-Auto,2.8620226340624613,Break Turn,8.336520751776337,-57.12644816754198,False
Semi-Auto,2.912211356259098,Barrel Roll,6.147701195950053,-52.6917680280608,True
Semi-Auto,2.5716211522057466,Zoom Climb,5.3147310484256645,2.565242576848945,False
Semi-Auto,1.7944414534666007,Break Turn,7.73630281280102,-45.39656319279933,False
Semi-Auto,1.974116525764896,Break Turn,8.525402724899257,-8.439196397382247,False
Semi-Auto,2.869562200334784,Break Turn,7.31855239683362,-40.24553841161942,False
Semi-Auto,2.6860366528502517,Split-S,6.766038623377591,6.616054410382617,False
Semi-Auto,2.1397496208627915,Zoom Climb,6.163081572675331,-38.72081361312727,False
Semi-Auto,2.65900648219225,Break Turn,7.034986696745784,-26.00587158089072,False
Semi-Auto,2.7177991860155695,Barrel Roll,5.774902591845077,43.61758738953756,False
Semi-Auto,1.9403021886879905,Break Turn,6.550344622373225,-41.54595533841406,False
Semi-Auto,2.1877778432805233,Zoom Climb,6.115435639962959,46.30967945969098,False
Semi-Auto,1.5284181050615318,Break Turn,8.300393652327351,-25.5334548953819,False
Semi-Auto,1.5738313718111425,Split-S,6.142792908426108,-43.48443187219664,True
Semi-Auto,2.8548354410170607,Split-S,8.147779394117292,0.006991102930406612,False
Semi-Auto,1.8585995761125444,Zoom Climb,4.580577891469084,1.4657649212461905,False
Semi-Auto,2.897546960521753,Barrel Roll,6.953122046645809,17.47230924700939,False
Semi-Auto,1.9550783154436997,Barrel Roll,6.7725764329114355,-41.83545944840701,False
Semi-Auto,1.9928372248286976,Barrel Roll,5.261434647179515,20.605063109287286,False
Semi-Auto,2.362590860188222,Split-S,7.8152781483615925,-15.96463115913594,False
Semi-Auto,1.8098715243326713,Zoom Climb,5.990429485381669,-32.13303709183883,False
Semi-Auto,1.9037423564874438,Barrel Roll,6.843026783814835,37.44931332104149,False
Semi-Auto,2.6925870264091967,Zoom Climb,6.293990578728822,41.53490526362779,False
Semi-Auto,2.9344378222700422,Barrel Roll,5.05113959817947,34.55641603091179,False
Semi-Auto,1.9011229177081614,Barrel Roll,5.497079641854852,-21.966885387926233,False
Semi-Auto,2.813232975593845,Barrel Roll,6.85241040376869,44.55782966962242,False
Semi-Auto,1.9105476865175564,Split-S,7.725807117251822,53.40288774966825,False
Semi-Auto,1.9974252736617508,Break Turn,8.173392460601871,-32.246408602085346,False
Semi-Auto,1.9590707493431572,Zoom Climb,6.104792061107265,43.37016553146209,False
Semi-Auto,2.928580128598087,Break Turn,8.206631512610498,-31.725257857002195,False
Semi-Auto,2.8068774410979787,Zoom Climb,5.125839096057645,43.020774546186544,False
Semi-Auto,2.557561359530389,Barrel Roll,5.163931469287324,17.62046747116571,False
Semi-Auto,2.4575258661306476,Break Turn,6.6340869788020775,26.09579887342946,False
Semi-Auto,2.7736470299380143,Zoom Climb,4.889070066336968,38.46625671068625,False
Semi-Auto,2.45407101350869,Barrel Roll,6.440767997172891,1.3336366187400657,False
Semi-Auto,2.1913475073098727,Break Turn,8.953103993638656,51.898670830776226,False
Semi-Auto,2.1033356022706684,Split-S,7.677532451332274,23.642899920515944,False
Semi-Auto,2.81891933423551,Zoom Climb,4.778493689188219,13.441023595134638,False
Semi-Auto,1.9891617787688602,Barrel Roll,6.922833239284099,21.49950819834754,False
Semi-Auto,1.9058388847319871,Barrel Roll,6.259256689877185,43.618153004293845,False
Semi-Auto,2.966384940517565,Break Turn,6.84813517696176,-58.71416427655693,False
